# Program:featureCounts v1.6.2; Command:"featureCounts" "-a" "/rhome/cahme002/bigdata/lncRNA/annotation/gencode.v19.long_noncoding_RNAs.gtf" "-o" "/rhome/cahme002/bigdata/lncRNA/count_file/count_file.csv" "-T" "9" "-t" "exon" "-g" "gene_id" "/rhome/cahme002/bigdata/lncRNA/bam_file/flowcell974_lane1_pair1_ACAGTG.fastq.gz.trimmed.sam.sort.bam" "/rhome/cahme002/bigdata/lncRNA/bam_file/flowcell974_lane1_pair1_ATCACG.fastq.gz.trimmed.sam.sort.bam" "/rhome/cahme002/bigdata/lncRNA/bam_file/flowcell974_lane1_pair1_CAGATC.fastq.gz.trimmed.sam.sort.bam" "/rhome/cahme002/bigdata/lncRNA/bam_file/flowcell974_lane1_pair1_CGATGT.fastq.gz.trimmed.sam.sort.bam" "/rhome/cahme002/bigdata/lncRNA/bam_file/flowcell974_lane1_pair1_CTTGTA.fastq.gz.trimmed.sam.sort.bam" "/rhome/cahme002/bigdata/lncRNA/bam_file/flowcell974_lane1_pair1_GCCAAT.fastq.gz.trimmed.sam.sort.bam" "/rhome/cahme002/bigdata/lncRNA/bam_file/flowcell974_lane1_pair1_GGCTAC.fastq.gz.trimmed.sam.sort.bam" "/rhome/cahme002/bigdata/lncRNA/bam_file/flowcell974_lane1_pair1_TAGCTT.fastq.gz.trimmed.sam.sort.bam" "/rhome/cahme002/bigdata/lncRNA/bam_file/flowcell974_lane1_pair1_TTAGGC.fastq.gz.trimmed.sam.sort.bam" 
Geneid	Chr	Start	End	Strand	Length	/rhome/cahme002/bigdata/lncRNA/bam_file/flowcell974_lane1_pair1_ACAGTG.fastq.gz.trimmed.sam.sort.bam	/rhome/cahme002/bigdata/lncRNA/bam_file/flowcell974_lane1_pair1_ATCACG.fastq.gz.trimmed.sam.sort.bam	/rhome/cahme002/bigdata/lncRNA/bam_file/flowcell974_lane1_pair1_CAGATC.fastq.gz.trimmed.sam.sort.bam	/rhome/cahme002/bigdata/lncRNA/bam_file/flowcell974_lane1_pair1_CGATGT.fastq.gz.trimmed.sam.sort.bam	/rhome/cahme002/bigdata/lncRNA/bam_file/flowcell974_lane1_pair1_CTTGTA.fastq.gz.trimmed.sam.sort.bam	/rhome/cahme002/bigdata/lncRNA/bam_file/flowcell974_lane1_pair1_GCCAAT.fastq.gz.trimmed.sam.sort.bam	/rhome/cahme002/bigdata/lncRNA/bam_file/flowcell974_lane1_pair1_GGCTAC.fastq.gz.trimmed.sam.sort.bam	/rhome/cahme002/bigdata/lncRNA/bam_file/flowcell974_lane1_pair1_TAGCTT.fastq.gz.trimmed.sam.sort.bam	/rhome/cahme002/bigdata/lncRNA/bam_file/flowcell974_lane1_pair1_TTAGGC.fastq.gz.trimmed.sam.sort.bam
ENSG00000267104.1	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	58039724;58040188;58053385;58054017;58064808;58066625;58073314;58075499;58078591;58079031;58079609;58085489;58087391;58088931;58089740;58090404;58091661;58091661;58092101;58092652;58093215;58094540;58094788;58094788;58096303;58096303	58039977;58040645;58053493;58054131;58064965;58066705;58073400;58075598;58078657;58079105;58079728;58086409;58087543;58089025;58089860;58090452;58091770;58091770;58092208;58092732;58093254;58094625;58094860;58094860;58096413;58096336	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3572	1153	725	1026	720	569	1257	716	739	452
ENSG00000267302.1	chr17;chr17;chr17;chr17;chr17;chr17;chr17	58042193;58042457;58043764;58043764;58050196;58070249;58072981	58042549;58042549;58043828;58043828;58050465;58070340;58074333	+;+;+;+;+;+;+	2137	83	23	60	33	48	83	63	49	20
ENSG00000267416.1	chr17;chr17	58156670;58165522	58156833;58166056	+;+	699	21	16	27	18	29	18	35	20	6
ENSG00000261040.2	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	58160927;58160927;58160927;58160927;58160928;58160933;58160933;58160961;58162416;58162416;58162464;58162464;58162464;58162464;58162464;58162474;58163293;58163293;58163293;58163293;58163293;58165558;58165558;58165558;58165558;58165558;58165558;58165558;58169162	58161127;58161127;58161127;58161127;58161127;58161127;58161127;58161127;58162564;58162564;58162762;58162564;58162564;58162564;58162564;58162564;58163440;58163440;58163346;58163487;58163487;58165828;58165674;58165676;58165662;58165618;58165654;58165617;58169246	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	1099	770	541	708	672	410	796	599	487	469
ENSG00000267248.1	chr17;chr17;chr17;chr17;chr17	58203896;58206317;58209797;58211983;58212117	58204226;58206451;58209873;58213005;58212359	-;-;-;-;-	1566	200	86	151	92	63	174	120	104	54
ENSG00000267095.1	chr17;chr17	58213123;58217367	58213588;58217442	-;-	542	1	1	1	0	0	0	0	0	0
ENSG00000259349.1	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	58603654;58603660;58604378;58619181;58625769;58625769;58628098;58628098	58603862;58603862;58604448;58619268;58626056;58625927;58628127;58628159	+;+;+;+;+;+;+;+	718	78	23	68	30	31	82	28	42	27
ENSG00000267207.1	chr17;chr17;chr17	59111997;59113574;59147366	59112135;59113745;59147483	-;-;-	429	49	47	43	58	23	47	22	13	24
ENSG00000267449.1	chr17;chr17	59147217;59147620	59147365;59147717	-;-	247	82	66	62	47	28	61	40	34	49
ENSG00000267667.1	chr17;chr17	59208065;59213228	59208252;59213325	-;-	286	0	0	1	0	1	1	0	0	0
ENSG00000267131.1	chr17;chr17;chr17;chr17	59439029;59440094;59444887;59477577	59439218;59440166;59445065;59477604	-;-;-;-	470	11	0	14	1	4	17	17	3	0
ENSG00000266934.1	chr17;chr17;chr17;chr17;chr17	59460146;59460762;59460857;59461022;59461765	59460757;59460915;59460916;59461306;59462041	+;+;+;+;+	1329	3	0	1	2	2	1	0	0	0
ENSG00000267280.1	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	59470817;59470818;59470819;59470819;59470819;59470819;59471306;59471983;59471983;59472740;59476398;59476600;59476600;59488877	59471108;59471108;59471108;59471108;59471108;59471108;59471423;59472099;59472099;59472808;59476967;59476949;59476731;59488916	-;-;-;-;-;-;-;-;-;-;-;-;-;-	1206	21	5	25	3	12	23	13	14	1
ENSG00000267137.1	chr17;chr17	59537585;59540240	59537630;59540745	-;-	552	0	0	0	0	0	0	0	0	0
ENSG00000264546.1	chr17;chr17	60627087;60628964	60628274;60629482	+;+	1707	0	0	4	1	2	5	0	8	0
ENSG00000265702.1	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	60776605;60783567;60783595;60783694;60784793;60803389;60812492;60813447;60813447;60813447	60777140;60783830;60783830;60783830;60784968;60803512;60815276;60813895;60813468;60815283	+;+;+;+;+;+;+;+;+;+	3892	145	17	121	16	95	144	105	132	10
ENSG00000265000.1	chr17;chr17	60885861;60912374	60886312;60913732	+;+	1811	0	0	2	1	0	3	2	1	0
ENSG00000263931.1	chr17;chr17;chr17	61012763;61014135;61043818	61012814;61014226;61044171	-;-;-	498	52	61	68	33	32	53	40	49	13
ENSG00000266411.1	chr17;chr17	61044178;61045861	61045039;61045910	-;-	912	1	5	5	10	7	7	9	8	4
ENSG00000264513.1	chr17;chr17;chr17;chr17	61194380;61198050;61202469;61208225	61194555;61198167;61202568;61208308	-;-;-;-	478	1	0	1	1	2	1	6	0	0
ENSG00000233635.2	chr17;chr17;chr17;chr17;chr17;chr17	61271291;61271292;61274983;61397742;61411386;61416267	61271431;61271431;61275146;61397852;61411477;61416414	-;-;-;-;-;-	656	57	73	54	33	23	66	14	62	8
ENSG00000263501.1	chr17;chr17	61382623;61390672	61382973;61390882	-;-	562	0	0	0	0	0	0	0	0	0
ENSG00000226797.1	chr17;chr17;chr17	61458592;61465350;61491515	61458856;61465449;61491673	-;-;-	524	0	1	0	2	3	1	0	0	0
ENSG00000263644.1	chr17;chr17	61468552;61508423	61469114;61508450	-;-	591	8	2	6	1	2	5	2	7	3
ENSG00000265282.1	chr17;chr17	61507829;61509235	61508042;61509572	-;-	552	2	1	4	1	5	4	2	6	4
ENSG00000265971.1	chr17;chr17	61532354;61533063	61532592;61533178	+;+	355	2	0	2	0	2	2	0	0	1
ENSG00000263489.1	chr17;chr17;chr17	62050280;62050741;62066728	62050590;62050876;62066782	-;-;-	502	0	0	0	0	0	0	0	0	0
ENSG00000264954.1	chr17;chr17;chr17;chr17;chr17	62073431;62073830;62075125;62075685;62076193	62074623;62074619;62075282;62077259;62076291	-;-;-;-;-	2926	4	1	4	5	2	1	0	0	3
ENSG00000266402.2	chr17;chr17;chr17;chr17;chr17	62223330;62223330;62223590;62223590;62223699	62223360;62223355;62223669;62223836;62223831	+;+;+;+;+	278	220	202	171	256	164	235	336	197	202
ENSG00000215769.4	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	62745781;62745781;62746712;62746712;62747925;62747925;62750123;62750123;62750539;62750539;62754360;62754360;62754647;62754647;62758034;62758034;62758473;62758473;62758805;62760569;62760569;62760569;62776099;62776461;62776461;62776461;62777552;62777552;62777552;62778043	62746126;62746126;62746841;62746841;62748074;62748074;62750282;62750282;62750772;62750772;62754497;62754497;62754744;62754744;62758165;62758165;62758828;62758828;62758828;62760666;62760666;62760666;62776323;62777157;62777157;62777157;62777825;62777798;62777744;62778117	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3113	603	499	631	589	326	732	472	446	365
ENSG00000265218.1	chr17;chr17;chr17;chr17;chr17;chr17	62888847;62888919;62888942;62892103;62897188;62905713	62888986;62888986;62888986;62892521;62897399;62906298	+;+;+;+;+;+	1357	2	0	4	6	0	2	0	4	0
ENSG00000266644.1	chr17;chr17	62895884;62896688	62896296;62896834	+;+	560	1	0	2	0	4	3	0	0	0
ENSG00000272346.1	chr17	62936700	62937105	+	406	0	0	1	0	0	1	0	1	0
ENSG00000265912.1	chr17;chr17	62939380;62947013	62941693;62947172	+;+	2474	1	1	2	1	1	3	3	0	5
ENSG00000266598.1	chr17;chr17	63048027;63049180	63048316;63049426	+;+	537	0	0	0	0	0	2	0	0	0
ENSG00000263470.1	chr17;chr17;chr17	63096930;63097325;63106834	63097160;63097414;63107176	+;+;+	664	388	358	362	392	170	435	287	218	220
ENSG00000263520.1	chr17;chr17;chr17	63453659;63454152;63454507	63453832;63454234;63454526	+;+;+	277	0	0	0	0	0	0	0	0	0
ENSG00000264630.1	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	64394187;64399756;64408803;64408803;64411088;64411088;64411686;64412661	64394336;64400289;64408880;64408880;64411091;64412972;64411903;64412909	-;-;-;-;-;-;-;-	2647	0	1	0	0	3	2	0	0	0
ENSG00000229330.2	chr17;chr17;chr17	64672490;64672787;64673243	64672588;64672891;64673522	+;+;+	484	3	1	6	0	2	4	4	1	0
ENSG00000264491.1	chr17;chr17	65016050;65017738	65016387;65017859	-;-	460	0	0	0	0	0	0	0	0	0
ENSG00000265664.1	chr17;chr17	65028525;65029363	65028709;65029406	-;-	229	1	2	0	1	0	1	0	2	2
ENSG00000264421.1	chr17;chr17	65220419;65221403	65220543;65221657	+;+	380	0	0	1	0	0	0	0	0	0
ENSG00000266473.1	chr17;chr17	65240953;65241606	65241324;65241922	+;+	689	57	6	43	10	14	34	34	33	4
ENSG00000264754.1	chr17;chr17	65520597;65521189	65520858;65521538	+;+	612	0	0	0	0	0	0	0	0	0
ENSG00000266717.1	chr17;chr17	65947001;65947309	65947155;65947862	-;-	709	2	7	2	6	2	3	0	2	3
ENSG00000266176.1	chr17;chr17	65989996;65992239	65990100;65992547	-;-	414	1	1	1	2	0	2	1	1	0
ENSG00000265055.1	chr17;chr17;chr17;chr17;chr17	66092187;66092243;66096693;66097556;66097556	66092619;66092619;66096849;66097610;66097615	-;-;-;-;-	650	41	18	31	12	21	31	24	21	10
ENSG00000267731.1	chr17	66186025	66188943	+	2919	8	5	7	0	4	16	5	7	3
ENSG00000265100.1	chr17	66242770	66244079	-	1310	5	4	8	2	9	8	12	6	2
ENSG00000267009.2	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	66409764;66409783;66409871;66409881;66410052;66410168;66416330;66416330;66424778;66436842;66489780;66511535;66518897;66519866;66520157;66521053	66409936;66409936;66409936;66409936;66410323;66410323;66416647;66416647;66424904;66437236;66489811;66511717;66519067;66519957;66520218;66521090	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	1863	2340	2901	2232	2679	1104	2613	1760	1752	1638
ENSG00000267461.1	chr17;chr17;chr17	66553657;66571210;66578527	66553732;66571325;66578718	+;+;+	384	0	0	0	0	0	0	0	0	0
ENSG00000267659.1	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	66587937;66587980;66594173;66624244;66624295;66638811;66654789;66654789;66668254;66673090;66673090;66673732;66746256;66746433;66759631	66588019;66588019;66594287;66624327;66624327;66638906;66654876;66654876;66668307;66673307;66673506;66675747;66746334;66746693;66760023	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	3686	0	1	4	1	2	2	2	2	1
ENSG00000267250.1	chr17;chr17	66789690;66793602	66789845;66793963	-;-	518	0	0	0	0	0	0	0	0	0
ENSG00000231749.1	chr17;chr17;chr17;chr17	67000855;67008124;67008393;67014245	67000934;67008244;67008494;67014464	+;+;+;+	523	3	0	0	0	0	0	0	4	0
ENSG00000267653.1	chr17;chr17;chr17	67473280;67481376;67497840	67473691;67481490;67497896	-;-;-	584	0	0	0	0	0	0	0	0	0
ENSG00000267194.1	chr17	67547499	67550002	+	2504	18	54	23	69	7	28	22	7	48
ENSG00000227517.2	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	67573392;67590128;67590926;67590928;67590928;67591007;67620811;67620811;67620811;67620811;67621647;67759818;67841581;67841581;67842455;67875107;67898883;67898883	67573466;67590206;67591081;67591081;67591081;67591081;67620893;67620893;67620893;67620875;67624492;67760123;67841627;67841627;67842686;67875196;67899141;67899049	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	4173	1	3	7	1	5	8	2	4	1
ENSG00000237560.1	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	67957848;67957903;67960523;67960523;67977385;67977412;67978470;67978470;67979526;67979526	67957978;67957978;67960693;67960693;67977514;67977514;67978603;67978603;67979679;67979614	+;+;+;+;+;+;+;+;+;+	720	0	0	0	0	0	0	0	0	0
ENSG00000230258.2	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	68013465;68014252;68014672;68015604;68015629;68018220;68018220;68049440;68049782;68069367;68124210;68124784	68013533;68014348;68014732;68015733;68015733;68018338;68018338;68049621;68049860;68069423;68124298;68125000	-;-;-;-;-;-;-;-;-;-;-;-	1100	0	0	1	0	0	0	6	0	0
ENSG00000267603.1	chr17;chr17;chr17;chr17;chr17	68047418;68047519;68058352;68063326;68063326	68047551;68047551;68058469;68064236;68063632	+;+;+;+;+	1163	3	0	0	1	0	6	0	0	1
ENSG00000267365.1	chr17	68163102	68165543	-	2442	7	10	15	12	7	13	5	13	10
ENSG00000267109.1	chr17;chr17;chr17	68308972;68329657;68364957	68309529;68329731;68365057	-;-;-	734	0	0	0	0	0	0	0	0	0
ENSG00000271239.1	chr17	68774745	68775371	-	627	0	0	0	0	0	0	0	0	0
ENSG00000260785.1	chr17;chr17;chr17;chr17	69093916;69128531;69181737;69198245	69095759;69128611;69181796;69198318	-;-;-;-	2059	0	0	0	0	0	2	0	1	0
ENSG00000225818.1	chr17;chr17;chr17;chr17	69592479;69592617;69593088;69593088	69592707;69592715;69593419;69593420	+;+;+;+	570	0	0	0	0	0	0	0	0	0
ENSG00000228639.2	chr17;chr17;chr17;chr17;chr17	70017992;70017992;70020294;70022039;70030040	70018120;70018120;70020445;70022103;70030233	-;-;-;-;-	540	2	0	0	0	0	0	1	0	0
ENSG00000256124.1	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	70026432;70026795;70026795;70032380;70033186;70033186;70034146;70034656	70026992;70026992;70026992;70032457;70033272;70033272;70034406;70034889	+;+;+;+;+;+;+;+	1221	0	0	0	1	0	0	0	0	0
ENSG00000254148.3	chr17;chr17;chr17	70030248;70033431;70053600	70030479;70033504;70053871	-;-;-	578	2	0	4	0	2	2	1	0	1
ENSG00000234899.5	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	70033455;70036657;70036788;70036831;70036855;70041569;70041569;70053600;70053600;70067183;70067184;70067184;70070690;70072627;70076079;70078062;70078062;70078062;70078062;70078062;70078062;70078263;70080047;70080047;70080047;70080047;70080047;70080047;70081131;70081131;70081131;70081131;70082634;70085189;70086600;70086896;70086962;70106319;70106531;70106531;70107754;70110347;70111995;70114413;70115555;70115555;70115555;70116904;70137527;70137826;70181595;70216787;70217271;70217765	70033504;70036723;70036990;70036990;70036990;70041665;70041665;70053875;70053860;70067372;70067372;70067372;70072874;70072871;70077542;70078182;70078182;70078182;70078182;70078182;70078182;70078556;70080169;70080169;70080169;70080169;70080169;70080169;70081186;70081642;70081186;70081186;70082686;70085261;70087245;70087245;70087245;70106377;70106865;70106689;70107844;70110541;70112157;70114482;70115664;70115589;70115634;70116934;70137922;70137921;70181702;70216859;70217522;70217977	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	8450	9	5	15	2	3	9	1	1	3
ENSG00000226101.1	chr17;chr17;chr17;chr17;chr17;chr17	70068474;70073354;70078091;70079973;70085228;70089071	70068983;70073450;70078275;70080102;70085816;70089622	+;+;+;+;+;+	2063	0	0	0	0	0	0	2	0	0
ENSG00000227036.2	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	70319264;70319286;70319299;70320204;70320573;70320573;70321530;70321934;70321934;70321934;70335643;70379096;70380443;70381186;70397445;70399463;70400292;70400663;70400780;70400801;70416841;70416841;70417121;70417313;70417970;70418926;70418926;70424113;70424377;70424377;70424377;70424377;70424377;70424377;70424409;70427269;70427269;70427269;70427269;70427269;70427305;70441154;70466199;70588342;70588342;70588342;70594180;70599242;70599242;70614455;70634886;70636510	70319461;70319461;70319461;70320291;70320792;70320792;70321658;70322087;70322073;70322090;70335708;70379773;70381278;70381264;70397562;70400957;70400957;70400957;70400957;70400957;70417105;70417105;70417207;70417365;70418203;70419211;70419167;70424439;70424430;70424439;70424439;70424439;70424439;70424439;70424439;70427365;70427332;70427365;70427300;70427365;70427365;70441259;70466506;70588479;70588943;70588494;70595283;70599947;70599647;70614703;70634989;70636611	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	8615	1770	1118	1729	1107	1057	2055	1502	1646	840
ENSG00000264026.1	chr17;chr17;chr17;chr17	70339081;70349871;70350148;70351046	70340283;70350047;70350368;70351277	+;+;+;+	1833	1	0	0	0	1	0	0	4	0
ENSG00000263680.2	chr17;chr17	70422080;70424405	70422323;70424993	+;+	833	8	10	5	6	4	5	1	9	3
ENSG00000263893.2	chr17;chr17	70638870;70639840	70638968;70640629	+;+	889	1	0	0	2	0	1	0	0	3
ENSG00000264196.1	chr17;chr17	70835178;70835493	70835436;70835857	+;+	624	0	1	0	0	0	0	0	0	0
ENSG00000264860.1	chr17;chr17;chr17	71161116;71183978;71192646	71161427;71184166;71192732	+;+;+	588	184	114	159	95	98	198	111	107	58
ENSG00000260248.1	chr17	71171622	71172772	+	1151	8	1	12	3	4	10	1	2	0
ENSG00000265010.1	chr17;chr17	71239232;71240632	71239338;71240845	+;+	321	5	4	6	1	4	14	6	2	1
ENSG00000264985.1	chr17;chr17	71509824;71512740	71509929;71514909	+;+	2276	0	0	0	0	1	0	0	0	0
ENSG00000265780.1	chr17	71515985	71517546	+	1562	6	1	15	0	6	9	7	4	0
ENSG00000264750.1	chr17;chr17	71637165;71639176	71637267;71639245	+;+	173	0	0	0	0	0	0	0	0	0
ENSG00000265935.1	chr17;chr17	71658707;71659964	71659085;71659987	-;-	403	0	0	0	0	0	0	0	0	0
ENSG00000263574.1	chr17;chr17;chr17;chr17;chr17;chr17	71733993;71739167;71746724;71747184;71751813;71752449	71734094;71739230;71746866;71747519;71752059;71752696	+;+;+;+;+;+	1140	10	0	8	0	2	10	10	4	1
ENSG00000177338.9	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	71746469;71746469;71757074;71757074;71757143;71772337;71819827;71819827;71824587;71824587	71746873;71746637;71757165;71757165;71757165;71772896;71819964;71819964;71824659;71824659	-;-;-;-;-;-;-;-;-;-	1268	1	0	3	0	1	5	2	5	0
ENSG00000234721.2	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	71782941;71782961;71786191;71786702;71786702;71787852;71790464;71795369;71796577	71783510;71783953;71786313;71786855;71786849;71787941;71790786;71795807;71796932	+;+;+;+;+;+;+;+;+	2498	0	0	0	0	0	1	0	0	0
ENSG00000265927.1	chr17;chr17;chr17;chr17;chr17	71827711;71830458;71830906;71832086;71832086	71828102;71830575;71831349;71832158;71832118	-;-;-;-;-	1027	0	0	0	0	0	0	4	0	0
ENSG00000266765.1	chr17;chr17	71890888;71907893	71891181;71908017	-;-	419	0	0	0	0	0	0	0	0	0
ENSG00000266357.1	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	72039591;72060496;72087161;72087161;72103019;72103019;72108785;72113284;72150189	72039648;72060553;72087315;72087315;72103120;72103120;72109038;72113378;72150351	-;-;-;-;-;-;-;-;-	885	2	0	0	0	0	0	0	0	0
ENSG00000246731.2	chr17;chr17;chr17;chr17;chr17;chr17	72206119;72207625;72208663;72208813;72209091;72209352	72207821;72207821;72209460;72209252;72209481;72209447	-;-;-;-;-;-	2522	129	96	127	97	88	161	101	90	56
ENSG00000264272.1	chr17;chr17	72253035;72257728	72253115;72258159	-;-	513	38	14	33	21	19	36	33	9	12
ENSG00000266106.1	chr17;chr17	72303349;72305408	72303477;72305929	-;-	651	2	0	0	0	0	1	0	0	0
ENSG00000261222.2	chr17;chr17;chr17;chr17;chr17	72595979;72599876;72599989;72602646;72602925	72596087;72603368;72600408;72602765;72603330	+;+;+;+;+	3602	4	1	3	0	3	12	4	6	3
ENSG00000264659.1	chr17;chr17	72668851;72673488	72669121;72673739	-;-	523	0	0	0	0	0	0	0	0	0
ENSG00000266036.1	chr17;chr17	72743458;72744712	72743682;72745051	-;-	565	967	616	1002	553	517	1050	779	763	368
ENSG00000263586.1	chr17;chr17;chr17	72966799;72970663;72971261	72966887;72970825;72971823	+;+;+	815	2	0	3	0	1	2	0	0	0
ENSG00000265800.1	chr17;chr17	73134511;73137159	73134623;73137445	-;-	400	6	9	5	8	2	8	11	5	13
ENSG00000263786.1	chr17;chr17	73141356;73142547	73141977;73142641	-;-	717	6	22	14	22	2	11	6	22	15
ENSG00000265242.1	chr17	73161681	73163344	-	1664	27	62	18	42	15	24	20	11	35
ENSG00000263843.1	chr17;chr17;chr17	73267450;73267479;73269493	73269976;73267713;73269803	+;+;+	2527	1187	1202	972	1242	531	1161	745	653	865
ENSG00000265987.1	chr17;chr17	73340486;73369374	73340518;73369743	+;+	403	0	0	1	0	0	0	0	4	0
ENSG00000264853.1	chr17	73367028	73369817	-	2790	2	4	5	2	1	7	0	0	0
ENSG00000265342.1	chr17;chr17	73390204;73390896	73390426;73391044	+;+	372	5	3	4	4	4	11	3	7	1
ENSG00000264829.1	chr17;chr17	73675554;73676024	73675881;73676047	-;-	352	0	0	0	4	2	0	0	0	0
ENSG00000264270.1	chr17;chr17;chr17;chr17	73679623;73679628;73680057;73680545	73679858;73679858;73680122;73680879	-;-;-;-	637	0	1	0	0	0	2	1	0	1
ENSG00000266980.1	chr17;chr17	73814896;73815663	73815311;73816136	-;-	890	135	103	135	113	64	158	86	60	68
ENSG00000267801.1	chr17	73872453	73875627	+	3175	636	875	548	829	256	715	396	387	596
ENSG00000267342.1	chr17;chr17;chr17	73893141;73895337;73895889	73894107;73895447;73896229	+;+;+	1419	510	465	404	427	201	492	288	279	319
ENSG00000267615.1	chr17;chr17	73939913;73941156	73940074;73941223	+;+	230	93	59	77	59	39	102	50	49	38
ENSG00000261408.1	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	73975312;73975341;73982268;73982268;73987547;73987547;73996222;73996222;73997955;73997955;73998103;73998103;73998329;73998329;73998592;73998592;73999276;74001379;74001379	73975592;73975592;73982365;73982365;73987704;73987704;73997622;73997622;73998032;73998032;73998223;73998223;73998499;73998499;73998693;73999479;73999479;74002080;74002079	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	3898	1738	1003	1621	1078	913	1769	1177	1249	709
ENSG00000267128.1	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	74136637;74136662;74137597;74139255;74139311;74141003;74141006;74141503;74141503;74142355;74143375;74149206;74149214;74149214;74149793;74150131;74150131;74150181;74150414;74150419	74136761;74136761;74137685;74139429;74139429;74141167;74141167;74141604;74141645;74142418;74143680;74149541;74149564;74149869;74149869;74150283;74150364;74150283;74150731;74150724	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2283	90	17	129	14	47	123	76	34	6
ENSG00000267546.2	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	74541750;74546923;74546944;74547662;74547862;74548919;74553254;74553706;74553706;74553706	74541996;74547245;74547245;74548171;74548304;74549013;74553379;74553765;74553730;74553734	-;-;-;-;-;-;-;-;-;-	1494	211	32	239	48	117	279	185	212	24
ENSG00000267543.1	chr17;chr17	74546033;74546622	74546315;74546908	+;+	570	81	31	83	42	56	107	61	76	33
ENSG00000272386.1	chr17	74547434	74547832	+	399	17	13	11	10	7	11	3	3	12
